Timestamp,Crowd_Count,Crowd_Type,Day,Date,Day_Name,Month_Name,Crowd_Type_Label,Noisy_Crowd_Count
07-12-2023 13:30,72,High Crowd,12,12-07-2023,Wednesday,July,0,72.13567703
07-12-2023 14:30,90,High Crowd,12,12-07-2023,Wednesday,July,0,85.96014534
07-12-2023 15:30,144,High Crowd,12,12-07-2023,Wednesday,July,0,146.88389
07-12-2023 16:30,100,High Crowd,12,12-07-2023,Wednesday,July,0,98.97525152
07-12-2023 17:30,121,High Crowd,12,12-07-2023,Wednesday,July,0,121.1117279
07-12-2023 18:30,20,Low Crowd,12,12-07-2023,Wednesday,July,1,19.38070057
07-12-2023 19:30,68,Moderate Crowd,12,12-07-2023,Wednesday,July,2,70.29205515
07-12-2023 20:30,62,Moderate Crowd,12,12-07-2023,Wednesday,July,2,56.32498712
07-12-2023 21:30,44,Moderate Crowd,12,12-07-2023,Wednesday,July,2,43.96677932
07-12-2023 22:30,74,High Crowd,12,12-07-2023,Wednesday,July,0,73.78836249
07-12-2023 23:30,67,Moderate Crowd,12,12-07-2023,Wednesday,July,2,66.09272722
13-07-2023 00:30,66,Moderate Crowd,13,13-07-2023,Thursday,July,2,69.45245309
13-07-2023 01:30,39,Moderate Crowd,13,13-07-2023,Thursday,July,2,37.22534108
13-07-2023 02:30,26,Low Crowd,13,13-07-2023,Thursday,July,1,27.54359235
13-07-2023 03:30,33,Moderate Crowd,13,13-07-2023,Thursday,July,2,33.71250558
13-07-2023 04:30,53,Moderate Crowd,13,13-07-2023,Thursday,July,2,55.52303851
13-07-2023 05:30,35,Moderate Crowd,13,13-07-2023,Thursday,July,2,33.66562183
13-07-2023 06:30,46,Moderate Crowd,13,13-07-2023,Thursday,July,2,44.5340622
13-07-2023 07:30,51,Moderate Crowd,13,13-07-2023,Thursday,July,2,53.19213981
13-07-2023 08:30,13,Low Crowd,13,13-07-2023,Thursday,July,1,13.85064262
13-07-2023 09:30,19,Low Crowd,13,13-07-2023,Thursday,July,1,15.91012531
13-07-2023 10:30,27,Low Crowd,13,13-07-2023,Thursday,July,1,25.92138997
13-07-2023 11:30,15,Low Crowd,13,13-07-2023,Thursday,July,1,15.77276531
13-07-2023 12:30,52,Moderate Crowd,13,13-07-2023,Thursday,July,2,53.67552844
13-07-2023 13:30,64,Moderate Crowd,13,13-07-2023,Thursday,July,2,62.64153869
13-07-2023 14:30,83,High Crowd,13,13-07-2023,Thursday,July,0,77.17148802
13-07-2023 15:30,126,High Crowd,13,13-07-2023,Thursday,July,0,127.0464464
13-07-2023 16:30,144,High Crowd,13,13-07-2023,Thursday,July,0,141.5593586
13-07-2023 17:30,123,High Crowd,13,13-07-2023,Thursday,July,0,118.9653224
13-07-2023 18:30,49,Moderate Crowd,13,13-07-2023,Thursday,July,2,43.33534815
13-07-2023 19:30,67,Moderate Crowd,13,13-07-2023,Thursday,July,2,68.62796172
13-07-2023 20:30,25,Low Crowd,13,13-07-2023,Thursday,July,1,25.2572349
13-07-2023 21:30,57,Moderate Crowd,13,13-07-2023,Thursday,July,2,56.54868724
13-07-2023 22:30,26,Low Crowd,13,13-07-2023,Thursday,July,1,28.77804873
13-07-2023 23:30,52,Moderate Crowd,13,13-07-2023,Thursday,July,2,53.27464937
14-07-2023 00:30,28,Low Crowd,14,14-07-2023,Friday,July,1,31.23260009
14-07-2023 01:30,60,Moderate Crowd,14,14-07-2023,Friday,July,2,57.21452906
14-07-2023 02:30,72,High Crowd,14,14-07-2023,Friday,July,0,71.93089875
14-07-2023 03:30,45,Moderate Crowd,14,14-07-2023,Friday,July,2,41.76657325
14-07-2023 04:30,24,Low Crowd,14,14-07-2023,Friday,July,1,23.54123534
14-07-2023 05:30,57,Moderate Crowd,14,14-07-2023,Friday,July,2,56.50276829
14-07-2023 06:30,56,Moderate Crowd,14,14-07-2023,Friday,July,2,57.25322727
14-07-2023 07:30,23,Low Crowd,14,14-07-2023,Friday,July,1,23.09112776
14-07-2023 08:30,37,Moderate Crowd,14,14-07-2023,Friday,July,2,38.24681428
14-07-2023 09:30,18,Low Crowd,14,14-07-2023,Friday,July,1,19.40688027
14-07-2023 10:30,25,Low Crowd,14,14-07-2023,Friday,July,1,29.30985735
14-07-2023 11:30,28,Low Crowd,14,14-07-2023,Friday,July,1,27.36940669
14-07-2023 12:30,66,Moderate Crowd,14,14-07-2023,Friday,July,2,64.1179546
14-07-2023 13:30,70,Moderate Crowd,14,14-07-2023,Friday,July,2,70.49216723
14-07-2023 14:30,75,High Crowd,14,14-07-2023,Friday,July,0,73.39543995
14-07-2023 15:30,144,High Crowd,14,14-07-2023,Friday,July,0,146.9639215
14-07-2023 16:30,147,High Crowd,14,14-07-2023,Friday,July,0,146.4335639
14-07-2023 17:30,120,High Crowd,14,14-07-2023,Friday,July,0,118.8688473
14-07-2023 18:30,40,Moderate Crowd,14,14-07-2023,Friday,July,2,39.05736856
14-07-2023 19:30,48,Moderate Crowd,14,14-07-2023,Friday,July,2,49.43683485
14-07-2023 20:30,37,Moderate Crowd,14,14-07-2023,Friday,July,2,36.68450603
14-07-2023 21:30,34,Moderate Crowd,14,14-07-2023,Friday,July,2,32.71666636
14-07-2023 22:30,24,Low Crowd,14,14-07-2023,Friday,July,1,27.33070384
14-07-2023 23:30,80,High Crowd,14,14-07-2023,Friday,July,0,78.28766032
15-07-2023 00:30,32,Moderate Crowd,15,15-07-2023,Saturday,July,2,32.07113215
15-07-2023 01:30,28,Low Crowd,15,15-07-2023,Saturday,July,1,29.3046123
15-07-2023 02:30,69,Moderate Crowd,15,15-07-2023,Saturday,July,2,65.73732978
15-07-2023 03:30,69,Moderate Crowd,15,15-07-2023,Saturday,July,2,69.960521
15-07-2023 04:30,57,Moderate Crowd,15,15-07-2023,Saturday,July,2,54.88978465
15-07-2023 05:30,26,Low Crowd,15,15-07-2023,Saturday,July,1,27.64556556
15-07-2023 06:30,29,Low Crowd,15,15-07-2023,Saturday,July,1,27.07469798
15-07-2023 07:30,26,Low Crowd,15,15-07-2023,Saturday,July,1,27.38553806
15-07-2023 08:30,20,Low Crowd,15,15-07-2023,Saturday,July,1,22.21166613
15-07-2023 09:30,38,Moderate Crowd,15,15-07-2023,Saturday,July,2,39.72287305
15-07-2023 10:30,39,Moderate Crowd,15,15-07-2023,Saturday,July,2,39.5026333
15-07-2023 11:30,30,Low Crowd,15,15-07-2023,Saturday,July,1,29.53739811
15-07-2023 12:30,76,High Crowd,15,15-07-2023,Saturday,July,0,74.84716085
15-07-2023 13:30,57,Moderate Crowd,15,15-07-2023,Saturday,July,2,59.94206938
15-07-2023 14:30,84,High Crowd,15,15-07-2023,Saturday,July,0,82.60100956
15-07-2023 15:30,122,High Crowd,15,15-07-2023,Saturday,July,0,119.9258679
15-07-2023 16:30,149,High Crowd,15,15-07-2023,Saturday,July,0,150.3307379
15-07-2023 17:30,113,High Crowd,15,15-07-2023,Saturday,July,0,111.4077264
15-07-2023 18:30,48,Moderate Crowd,15,15-07-2023,Saturday,July,2,46.09987301
15-07-2023 19:30,39,Moderate Crowd,15,15-07-2023,Saturday,July,2,36.11279148
15-07-2023 20:30,49,Moderate Crowd,15,15-07-2023,Saturday,July,2,48.03418032
15-07-2023 21:30,36,Moderate Crowd,15,15-07-2023,Saturday,July,2,35.83456995
15-07-2023 22:30,74,High Crowd,15,15-07-2023,Saturday,July,0,74.48618346
15-07-2023 23:30,27,Low Crowd,15,15-07-2023,Saturday,July,1,28.90261249
16-07-2023 00:30,25,Low Crowd,16,16-07-2023,Sunday,July,1,26.05379585
16-07-2023 01:30,30,Low Crowd,16,16-07-2023,Sunday,July,1,29.61825556
16-07-2023 02:30,71,High Crowd,16,16-07-2023,Sunday,July,0,70.60360865
16-07-2023 03:30,63,Moderate Crowd,16,16-07-2023,Sunday,July,2,64.02031494
16-07-2023 04:30,39,Moderate Crowd,16,16-07-2023,Sunday,July,2,41.54514033
16-07-2023 05:30,72,High Crowd,16,16-07-2023,Sunday,July,0,72.2526284
16-07-2023 06:30,65,Moderate Crowd,16,16-07-2023,Sunday,July,2,64.06173829
16-07-2023 07:30,64,Moderate Crowd,16,16-07-2023,Sunday,July,2,62.014268
16-07-2023 08:30,48,Moderate Crowd,16,16-07-2023,Sunday,July,2,45.10958947
16-07-2023 09:30,12,Low Crowd,16,16-07-2023,Sunday,July,1,13.33253934
16-07-2023 10:30,23,Low Crowd,16,16-07-2023,Sunday,July,1,24.15595705
16-07-2023 11:30,30,Low Crowd,16,16-07-2023,Sunday,July,1,31.15472705
16-07-2023 12:30,59,Moderate Crowd,16,16-07-2023,Sunday,July,2,58.74268111
16-07-2023 13:30,55,Moderate Crowd,16,16-07-2023,Sunday,July,2,57.81386949
16-07-2023 14:30,95,High Crowd,16,16-07-2023,Sunday,July,0,94.03176301
16-07-2023 15:30,115,High Crowd,16,16-07-2023,Sunday,July,0,116.9105385
16-07-2023 16:30,122,High Crowd,16,16-07-2023,Sunday,July,0,121.9225142
16-07-2023 17:30,125,High Crowd,16,16-07-2023,Sunday,July,0,123.7832985
16-07-2023 18:30,52,Moderate Crowd,16,16-07-2023,Sunday,July,2,53.18506061
16-07-2023 19:30,23,Low Crowd,16,16-07-2023,Sunday,July,1,23.81927224
16-07-2023 20:30,63,Moderate Crowd,16,16-07-2023,Sunday,July,2,63.71394552
16-07-2023 21:30,39,Moderate Crowd,16,16-07-2023,Sunday,July,2,39.16255684
16-07-2023 22:30,36,Moderate Crowd,16,16-07-2023,Sunday,July,2,35.92421384
16-07-2023 23:30,72,High Crowd,16,16-07-2023,Sunday,July,0,76.77674399
17-07-2023 00:30,31,Moderate Crowd,17,17-07-2023,Monday,July,2,33.36851329
17-07-2023 01:30,21,Low Crowd,17,17-07-2023,Monday,July,1,22.44565379
17-07-2023 02:30,80,High Crowd,17,17-07-2023,Monday,July,0,80.22359832
17-07-2023 03:30,45,Moderate Crowd,17,17-07-2023,Monday,July,2,47.0143144
17-07-2023 04:30,74,High Crowd,17,17-07-2023,Monday,July,0,75.03598955
17-07-2023 05:30,48,Moderate Crowd,17,17-07-2023,Monday,July,2,48.05240951
17-07-2023 06:30,55,Moderate Crowd,17,17-07-2023,Monday,July,2,54.39287135
17-07-2023 07:30,67,Moderate Crowd,17,17-07-2023,Monday,July,2,66.83816532
17-07-2023 08:30,45,Moderate Crowd,17,17-07-2023,Monday,July,2,38.65914853
17-07-2023 09:30,25,Low Crowd,17,17-07-2023,Monday,July,1,25.42120168
17-07-2023 10:30,16,Low Crowd,17,17-07-2023,Monday,July,1,15.02304784
17-07-2023 11:30,39,Moderate Crowd,17,17-07-2023,Monday,July,2,42.18534
17-07-2023 12:30,56,Moderate Crowd,17,17-07-2023,Monday,July,2,56.03868814
17-07-2023 13:30,100,High Crowd,17,17-07-2023,Monday,July,0,97.62207316
17-07-2023 14:30,58,Moderate Crowd,17,17-07-2023,Monday,July,2,57.90023969
17-07-2023 15:30,107,High Crowd,17,17-07-2023,Monday,July,0,104.9077578
17-07-2023 16:30,100,High Crowd,17,17-07-2023,Monday,July,0,100.9468148
17-07-2023 17:30,103,High Crowd,17,17-07-2023,Monday,July,0,103.5818947
17-07-2023 18:30,73,High Crowd,17,17-07-2023,Monday,July,0,74.91567926
17-07-2023 19:30,69,Moderate Crowd,17,17-07-2023,Monday,July,2,67.41823642
17-07-2023 20:30,34,Moderate Crowd,17,17-07-2023,Monday,July,2,34.06801619
17-07-2023 21:30,28,Low Crowd,17,17-07-2023,Monday,July,1,25.26995641
17-07-2023 22:30,32,Moderate Crowd,17,17-07-2023,Monday,July,2,33.40298956
17-07-2023 23:30,72,High Crowd,17,17-07-2023,Monday,July,0,73.03774236
18-07-2023 00:30,45,Moderate Crowd,18,18-07-2023,Tuesday,July,2,45.99161004
18-07-2023 01:30,43,Moderate Crowd,18,18-07-2023,Tuesday,July,2,43.00323806
18-07-2023 02:30,63,Moderate Crowd,18,18-07-2023,Tuesday,July,2,63.82954578
18-07-2023 03:30,60,Moderate Crowd,18,18-07-2023,Tuesday,July,2,63.20867822
18-07-2023 04:30,80,High Crowd,18,18-07-2023,Tuesday,July,0,79.42981149
18-07-2023 05:30,61,Moderate Crowd,18,18-07-2023,Tuesday,July,2,61.27729037
18-07-2023 06:30,25,Low Crowd,18,18-07-2023,Tuesday,July,1,22.8277474
18-07-2023 07:30,57,Moderate Crowd,18,18-07-2023,Tuesday,July,2,55.26347808
18-07-2023 08:30,47,Moderate Crowd,18,18-07-2023,Tuesday,July,2,47.19562659
18-07-2023 09:30,26,Low Crowd,18,18-07-2023,Tuesday,July,1,28.20786709
18-07-2023 10:30,14,Low Crowd,18,18-07-2023,Tuesday,July,1,13.48743835
18-07-2023 11:30,11,Low Crowd,18,18-07-2023,Tuesday,July,1,10.52816694
18-07-2023 12:30,54,Moderate Crowd,18,18-07-2023,Tuesday,July,2,53.18622951
18-07-2023 13:30,62,Moderate Crowd,18,18-07-2023,Tuesday,July,2,60.93048666
18-07-2023 14:30,91,High Crowd,18,18-07-2023,Tuesday,July,0,91.58994291
18-07-2023 15:30,128,High Crowd,18,18-07-2023,Tuesday,July,0,125.0054847
18-07-2023 16:30,108,High Crowd,18,18-07-2023,Tuesday,July,0,110.5618792
18-07-2023 17:30,105,High Crowd,18,18-07-2023,Tuesday,July,0,103.6691554
18-07-2023 18:30,77,High Crowd,18,18-07-2023,Tuesday,July,0,78.44380697
18-07-2023 19:30,74,High Crowd,18,18-07-2023,Tuesday,July,0,71.46000281
18-07-2023 20:30,73,High Crowd,18,18-07-2023,Tuesday,July,0,74.33768026
18-07-2023 21:30,71,High Crowd,18,18-07-2023,Tuesday,July,0,72.34388922
18-07-2023 22:30,41,Moderate Crowd,18,18-07-2023,Tuesday,July,2,41.76840414
18-07-2023 23:30,27,Low Crowd,18,18-07-2023,Tuesday,July,1,25.01114296
19-07-2023 00:30,22,Low Crowd,19,19-07-2023,Wednesday,July,1,22.49909638
19-07-2023 01:30,80,High Crowd,19,19-07-2023,Wednesday,July,0,77.63388763
19-07-2023 02:30,49,Moderate Crowd,19,19-07-2023,Wednesday,July,2,48.49447349
19-07-2023 03:30,23,Low Crowd,19,19-07-2023,Wednesday,July,1,25.0588262
19-07-2023 04:30,30,Low Crowd,19,19-07-2023,Wednesday,July,1,31.59340385
19-07-2023 05:30,79,High Crowd,19,19-07-2023,Wednesday,July,0,79.03036589
19-07-2023 06:30,56,Moderate Crowd,19,19-07-2023,Wednesday,July,2,54.05038685
19-07-2023 07:30,47,Moderate Crowd,19,19-07-2023,Wednesday,July,2,48.29117542
19-07-2023 08:30,35,Moderate Crowd,19,19-07-2023,Wednesday,July,2,35.03876248
19-07-2023 09:30,41,Moderate Crowd,19,19-07-2023,Wednesday,July,2,36.3593688
19-07-2023 10:30,11,Low Crowd,19,19-07-2023,Wednesday,July,1,12.56525965
19-07-2023 11:30,34,Moderate Crowd,19,19-07-2023,Wednesday,July,2,33.95153433
19-07-2023 12:30,93,High Crowd,19,19-07-2023,Wednesday,July,0,95.4049025
19-07-2023 13:30,77,High Crowd,19,19-07-2023,Wednesday,July,0,74.80945896
19-07-2023 14:30,61,Moderate Crowd,19,19-07-2023,Wednesday,July,2,54.64659237
19-07-2023 15:30,122,High Crowd,19,19-07-2023,Wednesday,July,0,122.5581677
19-07-2023 16:30,113,High Crowd,19,19-07-2023,Wednesday,July,0,113.5831274
19-07-2023 17:30,111,High Crowd,19,19-07-2023,Wednesday,July,0,107.6186567
19-07-2023 18:30,37,Moderate Crowd,19,19-07-2023,Wednesday,July,2,35.04300091
19-07-2023 19:30,37,Moderate Crowd,19,19-07-2023,Wednesday,July,2,42.51043549
19-07-2023 20:30,48,Moderate Crowd,19,19-07-2023,Wednesday,July,2,47.38877877
19-07-2023 21:30,76,High Crowd,19,19-07-2023,Wednesday,July,0,77.46191795
19-07-2023 22:30,29,Low Crowd,19,19-07-2023,Wednesday,July,1,27.69868035
19-07-2023 23:30,22,Low Crowd,19,19-07-2023,Wednesday,July,1,17.8193942
20-07-2023 00:30,59,Moderate Crowd,20,20-07-2023,Thursday,July,2,58.65948351
20-07-2023 01:30,59,Moderate Crowd,20,20-07-2023,Thursday,July,2,58.46879088
20-07-2023 02:30,59,Moderate Crowd,20,20-07-2023,Thursday,July,2,58.20024352
20-07-2023 03:30,35,Moderate Crowd,20,20-07-2023,Thursday,July,2,34.77071833
20-07-2023 04:30,61,Moderate Crowd,20,20-07-2023,Thursday,July,2,61.52853654
20-07-2023 05:30,38,Moderate Crowd,20,20-07-2023,Thursday,July,2,37.6997661
20-07-2023 06:30,51,Moderate Crowd,20,20-07-2023,Thursday,July,2,48.47198766
20-07-2023 07:30,46,Moderate Crowd,20,20-07-2023,Thursday,July,2,46.97236958
20-07-2023 08:30,45,Moderate Crowd,20,20-07-2023,Thursday,July,2,41.10125649
20-07-2023 09:30,40,Moderate Crowd,20,20-07-2023,Thursday,July,2,35.89928509
20-07-2023 10:30,13,Low Crowd,20,20-07-2023,Thursday,July,1,14.47836099
20-07-2023 11:30,15,Low Crowd,20,20-07-2023,Thursday,July,1,16.01404054
20-07-2023 12:30,67,Moderate Crowd,20,20-07-2023,Thursday,July,2,66.88520927
20-07-2023 13:30,74,High Crowd,20,20-07-2023,Thursday,July,0,71.20910299
20-07-2023 14:30,58,Moderate Crowd,20,20-07-2023,Thursday,July,2,56.58417812
20-07-2023 15:30,126,High Crowd,20,20-07-2023,Thursday,July,0,125.4745065
20-07-2023 16:30,112,High Crowd,20,20-07-2023,Thursday,July,0,108.8082121
20-07-2023 17:30,141,High Crowd,20,20-07-2023,Thursday,July,0,139.5219427
20-07-2023 18:30,76,High Crowd,20,20-07-2023,Thursday,July,0,77.30466068
20-07-2023 19:30,71,High Crowd,20,20-07-2023,Thursday,July,0,73.85461073
20-07-2023 20:30,53,Moderate Crowd,20,20-07-2023,Thursday,July,2,52.16113049
20-07-2023 21:30,35,Moderate Crowd,20,20-07-2023,Thursday,July,2,36.51297671
20-07-2023 22:30,60,Moderate Crowd,20,20-07-2023,Thursday,July,2,56.17187986
20-07-2023 23:30,71,High Crowd,20,20-07-2023,Thursday,July,0,72.31890248
21-07-2023 00:30,54,Moderate Crowd,21,21-07-2023,Friday,July,2,52.39210317
21-07-2023 01:30,70,Moderate Crowd,21,21-07-2023,Friday,July,2,70.61469123
21-07-2023 02:30,21,Low Crowd,21,21-07-2023,Friday,July,1,20.50449516
21-07-2023 03:30,44,Moderate Crowd,21,21-07-2023,Friday,July,2,46.64082802
21-07-2023 04:30,70,Moderate Crowd,21,21-07-2023,Friday,July,2,68.2511287
21-07-2023 05:30,65,Moderate Crowd,21,21-07-2023,Friday,July,2,66.2552126
21-07-2023 06:30,42,Moderate Crowd,21,21-07-2023,Friday,July,2,41.44098507
21-07-2023 07:30,50,Moderate Crowd,21,21-07-2023,Friday,July,2,49.68338904
21-07-2023 08:30,44,Moderate Crowd,21,21-07-2023,Friday,July,2,43.63229221
21-07-2023 09:30,41,Moderate Crowd,21,21-07-2023,Friday,July,2,39.30865379
21-07-2023 10:30,32,Moderate Crowd,21,21-07-2023,Friday,July,2,31.97180207
21-07-2023 11:30,46,Moderate Crowd,21,21-07-2023,Friday,July,2,45.87470356
21-07-2023 12:30,82,High Crowd,21,21-07-2023,Friday,July,0,82.4824805
21-07-2023 13:30,70,Moderate Crowd,21,21-07-2023,Friday,July,2,70.16901029
21-07-2023 14:30,74,High Crowd,21,21-07-2023,Friday,July,0,75.5959891
21-07-2023 15:30,117,High Crowd,21,21-07-2023,Friday,July,0,118.8470172
21-07-2023 16:30,111,High Crowd,21,21-07-2023,Friday,July,0,108.8987534
21-07-2023 17:30,101,High Crowd,21,21-07-2023,Friday,July,0,102.737545
21-07-2023 18:30,40,Moderate Crowd,21,21-07-2023,Friday,July,2,37.62732715
21-07-2023 19:30,58,Moderate Crowd,21,21-07-2023,Friday,July,2,59.17571178
21-07-2023 20:30,34,Moderate Crowd,21,21-07-2023,Friday,July,2,35.23947757
21-07-2023 21:30,21,Low Crowd,21,21-07-2023,Friday,July,1,17.17736622
21-07-2023 22:30,77,High Crowd,21,21-07-2023,Friday,July,0,77.18595849
21-07-2023 23:30,71,High Crowd,21,21-07-2023,Friday,July,0,70.06300777
22-07-2023 00:30,69,Moderate Crowd,22,22-07-2023,Saturday,July,2,67.48246948
22-07-2023 01:30,37,Moderate Crowd,22,22-07-2023,Saturday,July,2,39.70170466
22-07-2023 02:30,23,Low Crowd,22,22-07-2023,Saturday,July,1,21.69264172
22-07-2023 03:30,71,High Crowd,22,22-07-2023,Saturday,July,0,69.38724614
22-07-2023 04:30,50,Moderate Crowd,22,22-07-2023,Saturday,July,2,50.15138988
22-07-2023 05:30,53,Moderate Crowd,22,22-07-2023,Saturday,July,2,54.37117949
22-07-2023 06:30,42,Moderate Crowd,22,22-07-2023,Saturday,July,2,41.71670283
22-07-2023 07:30,69,Moderate Crowd,22,22-07-2023,Saturday,July,2,71.33274109
22-07-2023 08:30,47,Moderate Crowd,22,22-07-2023,Saturday,July,2,48.06195132
22-07-2023 09:30,24,Low Crowd,22,22-07-2023,Saturday,July,1,19.64357736
22-07-2023 10:30,20,Low Crowd,22,22-07-2023,Saturday,July,1,18.94106607
22-07-2023 11:30,16,Low Crowd,22,22-07-2023,Saturday,July,1,14.8763158
22-07-2023 12:30,65,Moderate Crowd,22,22-07-2023,Saturday,July,2,65.95872191
22-07-2023 13:30,92,High Crowd,22,22-07-2023,Saturday,July,0,86.75036589
22-07-2023 14:30,65,Moderate Crowd,22,22-07-2023,Saturday,July,2,70.09801942
22-07-2023 15:30,117,High Crowd,22,22-07-2023,Saturday,July,0,118.0620522
22-07-2023 16:30,134,High Crowd,22,22-07-2023,Saturday,July,0,134.2977536
22-07-2023 17:30,150,High Crowd,22,22-07-2023,Saturday,July,0,152.3631354
22-07-2023 18:30,78,High Crowd,22,22-07-2023,Saturday,July,0,82.68730811
22-07-2023 19:30,67,Moderate Crowd,22,22-07-2023,Saturday,July,2,68.74149329
22-07-2023 20:30,23,Low Crowd,22,22-07-2023,Saturday,July,1,24.89762619
22-07-2023 21:30,68,Moderate Crowd,22,22-07-2023,Saturday,July,2,68.26138005
22-07-2023 22:30,80,High Crowd,22,22-07-2023,Saturday,July,0,79.71694849
22-07-2023 23:30,34,Moderate Crowd,22,22-07-2023,Saturday,July,2,33.04840911
23-07-2023 00:30,56,Moderate Crowd,23,23-07-2023,Sunday,July,2,54.34777602
23-07-2023 01:30,74,High Crowd,23,23-07-2023,Sunday,July,0,72.6259718
23-07-2023 02:30,71,High Crowd,23,23-07-2023,Sunday,July,0,68.29888807
23-07-2023 03:30,44,Moderate Crowd,23,23-07-2023,Sunday,July,2,43.8482571
23-07-2023 04:30,42,Moderate Crowd,23,23-07-2023,Sunday,July,2,38.63066485
23-07-2023 05:30,79,High Crowd,23,23-07-2023,Sunday,July,0,79.38183305
23-07-2023 06:30,73,High Crowd,23,23-07-2023,Sunday,July,0,72.92733878
23-07-2023 07:30,74,High Crowd,23,23-07-2023,Sunday,July,0,74.2938706
23-07-2023 08:30,21,Low Crowd,23,23-07-2023,Sunday,July,1,19.95573686
23-07-2023 09:30,21,Low Crowd,23,23-07-2023,Sunday,July,1,27.15372074
23-07-2023 10:30,25,Low Crowd,23,23-07-2023,Sunday,July,1,27.7202318
23-07-2023 11:30,47,Moderate Crowd,23,23-07-2023,Sunday,July,2,44.510915
23-07-2023 12:30,70,Moderate Crowd,23,23-07-2023,Sunday,July,2,70.46573617
23-07-2023 13:30,97,High Crowd,23,23-07-2023,Sunday,July,0,95.78398771
23-07-2023 14:30,94,High Crowd,23,23-07-2023,Sunday,July,0,91.97104055
23-07-2023 15:30,122,High Crowd,23,23-07-2023,Sunday,July,0,119.3198559
23-07-2023 16:30,137,High Crowd,23,23-07-2023,Sunday,July,0,137.8644334
23-07-2023 17:30,101,High Crowd,23,23-07-2023,Sunday,July,0,99.63723953
23-07-2023 18:30,65,Moderate Crowd,23,23-07-2023,Sunday,July,2,66.93565205
23-07-2023 19:30,64,Moderate Crowd,23,23-07-2023,Sunday,July,2,65.98756443
23-07-2023 20:30,42,Moderate Crowd,23,23-07-2023,Sunday,July,2,44.74782877
23-07-2023 21:30,80,High Crowd,23,23-07-2023,Sunday,July,0,78.29522647
23-07-2023 22:30,56,Moderate Crowd,23,23-07-2023,Sunday,July,2,56.95073122
23-07-2023 23:30,56,Moderate Crowd,23,23-07-2023,Sunday,July,2,57.26490843
24-07-2023 00:30,29,Low Crowd,24,24-07-2023,Monday,July,1,28.05164365
24-07-2023 01:30,56,Moderate Crowd,24,24-07-2023,Monday,July,2,54.45645609
24-07-2023 02:30,80,High Crowd,24,24-07-2023,Monday,July,0,83.21904133
24-07-2023 03:30,32,Moderate Crowd,24,24-07-2023,Monday,July,2,32.45499175
24-07-2023 04:30,73,High Crowd,24,24-07-2023,Monday,July,0,74.2719355
24-07-2023 05:30,71,High Crowd,24,24-07-2023,Monday,July,0,69.35584798
24-07-2023 06:30,76,High Crowd,24,24-07-2023,Monday,July,0,73.56143107
24-07-2023 07:30,51,Moderate Crowd,24,24-07-2023,Monday,July,2,49.86110045
24-07-2023 08:30,44,Moderate Crowd,24,24-07-2023,Monday,July,2,43.75195723
24-07-2023 09:30,29,Low Crowd,24,24-07-2023,Monday,July,1,26.87155999
24-07-2023 10:30,21,Low Crowd,24,24-07-2023,Monday,July,1,20.98031038
24-07-2023 11:30,41,Moderate Crowd,24,24-07-2023,Monday,July,2,37.62298962
24-07-2023 12:30,52,Moderate Crowd,24,24-07-2023,Monday,July,2,49.75990516
24-07-2023 13:30,55,Moderate Crowd,24,24-07-2023,Monday,July,2,56.3418225
24-07-2023 14:30,53,Moderate Crowd,24,24-07-2023,Monday,July,2,54.20758104
24-07-2023 15:30,114,High Crowd,24,24-07-2023,Monday,July,0,113.2162465
24-07-2023 16:30,138,High Crowd,24,24-07-2023,Monday,July,0,135.9644714
24-07-2023 17:30,114,High Crowd,24,24-07-2023,Monday,July,0,111.9451929
24-07-2023 18:30,21,Low Crowd,24,24-07-2023,Monday,July,1,20.25346351
24-07-2023 19:30,53,Moderate Crowd,24,24-07-2023,Monday,July,2,54.28903698
24-07-2023 20:30,50,Moderate Crowd,24,24-07-2023,Monday,July,2,51.85649138
24-07-2023 21:30,20,Low Crowd,24,24-07-2023,Monday,July,1,19.00693653
24-07-2023 22:30,41,Moderate Crowd,24,24-07-2023,Monday,July,2,38.69301515
24-07-2023 23:30,78,High Crowd,24,24-07-2023,Monday,July,0,78.53568728
25-07-2023 00:30,59,Moderate Crowd,25,25-07-2023,Tuesday,July,2,57.35293006
25-07-2023 01:30,32,Moderate Crowd,25,25-07-2023,Tuesday,July,2,30.96349472
25-07-2023 02:30,71,High Crowd,25,25-07-2023,Tuesday,July,0,73.65055218
25-07-2023 03:30,28,Low Crowd,25,25-07-2023,Tuesday,July,1,29.65423086
25-07-2023 04:30,41,Moderate Crowd,25,25-07-2023,Tuesday,July,2,41.31594862
25-07-2023 05:30,65,Moderate Crowd,25,25-07-2023,Tuesday,July,2,62.456162
25-07-2023 06:30,31,Moderate Crowd,25,25-07-2023,Tuesday,July,2,31.42279313
25-07-2023 07:30,78,High Crowd,25,25-07-2023,Tuesday,July,0,80.12531458
25-07-2023 08:30,30,Low Crowd,25,25-07-2023,Tuesday,July,1,29.24873267
25-07-2023 09:30,13,Low Crowd,25,25-07-2023,Tuesday,July,1,15.70222818
25-07-2023 10:30,11,Low Crowd,25,25-07-2023,Tuesday,July,1,13.58549058
25-07-2023 11:30,19,Low Crowd,25,25-07-2023,Tuesday,July,1,22.32746566
25-07-2023 12:30,87,High Crowd,25,25-07-2023,Tuesday,July,0,87.61048625
